id,name,subClass,class,quality
1727,Sword of Decay,Sword,Weapon,Rare
1728,Teebu's Blazing Longsword,Sword,Weapon,Epic
1729,Gunnysack of the Night Watch,Bag,Container,Common
1730,Worn Mail Belt,Mail,Armor,Poor
1731,Worn Mail Boots,Mail,Armor,Poor
1732,Worn Mail Bracers,Mail,Armor,Poor
1733,Worn Cloak,Cloth,Armor,Poor
1734,Worn Mail Gloves,Mail,Armor,Poor
1735,Worn Mail Pants,Mail,Armor,Poor
1737,Worn Mail Vest,Mail,Armor,Poor
1738,Laced Mail Belt,Mail,Armor,Poor
1739,Laced Mail Boots,Mail,Armor,Poor
1740,Laced Mail Bracers,Mail,Armor,Poor
1741,Laced Cloak,Cloth,Armor,Poor
1742,Laced Mail Gloves,Mail,Armor,Poor
1743,Laced Mail Pants,Mail,Armor,Poor
1744,Laced Mail Shoulderpads,Mail,Armor,Poor
1745,Laced Mail Vest,Mail,Armor,Poor
1746,Linked Chain Belt,Mail,Armor,Poor
1747,Linked Chain Boots,Mail,Armor,Poor
1748,Linked Chain Bracers,Mail,Armor,Poor
1749,Linked Chain Cloak,Cloth,Armor,Poor
1750,Linked Chain Gloves,Mail,Armor,Poor
1751,Linked Chain Pants,Mail,Armor,Poor
1752,Linked Chain Shoulderpads,Mail,Armor,Poor
1753,Linked Chain Vest,Mail,Armor,Poor
1754,Reinforced Chain Belt,Mail,Armor,Poor
1755,Reinforced Chain Boots,Mail,Armor,Poor
1756,Reinforced Chain Bracers,Mail,Armor,Poor
1757,Reinforced Chain Cloak,Cloth,Armor,Poor
1758,Reinforced Chain Gloves,Mail,Armor,Poor
1759,Reinforced Chain Pants,Mail,Armor,Poor
1760,Reinforced Chain Shoulderpads,Mail,Armor,Poor
1761,Reinforced Chain Vest,Mail,Armor,Poor
1764,Canvas Shoes,Cloth,Armor,Poor
1766,Canvas Cloak,Cloth,Armor,Poor
1767,Canvas Gloves,Cloth,Armor,Poor
1768,Canvas Pants,Cloth,Armor,Poor
1769,Canvas Shoulderpads,Cloth,Armor,Poor
1770,Canvas Vest,Cloth,Armor,Poor
1772,Brocade Shoes,Cloth,Armor,Poor
1774,Brocade Cloak,Cloth,Armor,Poor
1775,Brocade Gloves,Cloth,Armor,Poor
1776,Brocade Pants,Cloth,Armor,Poor
1777,Brocade Shoulderpads,Cloth,Armor,Poor
1778,Brocade Vest,Cloth,Armor,Poor
1780,Cross-Stitched Sandals,Cloth,Armor,Poor
1782,Cross-Stitched Cloak,Cloth,Armor,Poor
1783,Cross-Stitched Gloves,Cloth,Armor,Poor
1784,Cross-Stitched Pants,Cloth,Armor,Poor
1785,Cross-Stitched Shoulderpads,Cloth,Armor,Poor
1786,Cross-Stitched Vest,Cloth,Armor,Poor
1787,Patched Leather Belt,Leather,Armor,Poor
1788,Patched Leather Boots,Leather,Armor,Poor
1789,Patched Leather Bracers,Leather,Armor,Poor
1790,Patched Cloak,Cloth,Armor,Poor
1791,Patched Leather Gloves,Leather,Armor,Poor
1792,Patched Leather Pants,Leather,Armor,Poor
1793,Patched Leather Shoulderpads,Leather,Armor,Poor
1794,Patched Leather Jerkin,Leather,Armor,Poor
1795,Rawhide Belt,Leather,Armor,Poor
1796,Rawhide Boots,Leather,Armor,Poor
1797,Rawhide Bracers,Leather,Armor,Poor
1798,Rawhide Cloak,Cloth,Armor,Poor
1799,Rawhide Gloves,Leather,Armor,Poor
1800,Rawhide Pants,Leather,Armor,Poor
1801,Rawhide Shoulderpads,Leather,Armor,Poor
1802,Rawhide Tunic,Leather,Armor,Poor
1803,Tough Leather Belt,Leather,Armor,Poor
1804,Tough Leather Boots,Leather,Armor,Poor
1805,Tough Leather Bracers,Leather,Armor,Poor
1806,Tough Cloak,Cloth,Armor,Poor
1807,Tough Leather Gloves,Leather,Armor,Poor
1808,Tough Leather Pants,Leather,Armor,Poor
1809,Tough Leather Shoulderpads,Leather,Armor,Poor
1810,Tough Leather Armor,Leather,Armor,Poor
1811,Blunt Claymore,Sword,Weapon,Poor
1812,Short-Handled Battle Axe,Axe,Weapon,Poor
1813,Chipped Quarterstaff,Staff,Weapon,Poor
1814,Battered Mallet,Mace,Weapon,Poor
1815,Ornamental Mace,Mace,Weapon,Poor
1816,Unbalanced Axe,Axe,Weapon,Poor
1817,Stock Shortsword,Sword,Weapon,Poor
1818,Standard Claymore,Sword,Weapon,Poor
1819,Gouging Pick,Mining,Profession,Poor
1820,Wooden Maul,Mace,Weapon,Poor
1821,Warped Blade,Sword,Weapon,Poor
1822,Cedar Walking Stick,Staff,Weapon,Poor
1823,Bludgeoning Cudgel,Mace,Weapon,Poor
1824,Shiny War Axe,Axe,Weapon,Poor
1825,Bulky Bludgeon,Mace,Weapon,Poor
1826,Rock Maul,Mace,Weapon,Poor
1827,Meat Cleaver,Axe,Weapon,Poor
1828,Stone War Axe,Axe,Weapon,Poor
1829,Short Cutlass,Sword,Weapon,Poor
1830,Long Bastard Sword,Sword,Weapon,Poor
1831,Oaken War Staff,Staff,Weapon,Poor
1832,Lucky Trousers,Cloth,Armor,Uncommon
1835,Dirty Leather Belt,Leather,Armor,Common
1836,Dirty Leather Bracers,Leather,Armor,Common
1839,Rough Leather Belt,Leather,Armor,Common
1840,Rough Leather Bracers,Leather,Armor,Common
1843,Tanned Leather Belt,Leather,Armor,Common
1844,Tanned Leather Bracers,Leather,Armor,Common
1845,Chainmail Belt,Mail,Armor,Common
1846,Chainmail Bracers,Mail,Armor,Common
1849,Cured Leather Belt,Leather,Armor,Common
1850,Cured Leather Bracers,Leather,Armor,Common
1852,Scalemail Bracers,Mail,Armor,Common
1853,Scalemail Belt,Mail,Armor,Common
1875,Thistlenettle's Badge,Quest,Quest,Common
1893,Miner's Revenge,Axe,Weapon,Rare
1894,Miners' Union Card,Quest,Quest,Common
1913,Studded Blackjack,Mace,Weapon,Common
1917,Jeweled Dagger,Dagger,Weapon,Uncommon
1922,Supplies for Sven,Quest,Quest,Common
1923,Ambassador's Satchel,Quest,Quest,Common
1925,Defias Rapier,Sword,Weapon,Rare
1926,Weighted Sap,Mace,Weapon,Rare
1927,Deadmines Cleaver,Axe,Weapon,Rare
1928,Defias Mage Staff,Staff,Weapon,Rare
1929,Silk-Threaded Trousers,Cloth,Armor,Rare
1930,Stonemason Cloak,Cloth,Armor,Rare
1931,Huge Gnoll Claw,Quest,Quest,Common
1933,Staff of Conjuring,Staff,Weapon,Rare
1934,Hogger's Trousers,Leather,Armor,Rare
1935,Assassin's Blade,Dagger,Weapon,Rare
1936,Goblin Screwdriver,Dagger,Weapon,Rare
1937,Buzz Saw,Sword,Weapon,Rare
1938,Block Mallet,Mace,Weapon,Uncommon
1939,Skin of Sweet Rum,Quest,Quest,Common
1941,Cask of Merlot,Quest,Quest,Common
1942,Bottle of Moonshine,Quest,Quest,Common
1943,Goblin Mail Leggings,Mail,Armor,Rare
1944,Metalworking Gloves,Leather,Armor,Rare
1945,Woodworking Gloves,Leather,Armor,Rare
1946,Mary's Looking Glass,Quest,Quest,Common
1951,Blackwater Cutlass,Sword,Weapon,Rare
1955,Dragonmaw Chain Boots,Mail,Armor,Uncommon
1956,Faded Shadowhide Pendant,Quest,Quest,Common
1958,Petrified Shinbone,Mace,Weapon,Rare
1959,Cold Iron Pick,Axe,Weapon,Rare
1962,Glowing Shadowhide Pendant,Quest,Quest,Common
1965,White Wolf Gloves,Leather,Armor,Common
1968,Ogre's Monocle,Quest,Quest,Common
1970,Restoring Balm,Other,Consumable,Common
1971,Furlbrow's Deed,Quest,Quest,Common
1972,Westfall Deed,Quest,Quest,Common
1973,Orb of Deception,Other,Miscellaneous,Rare
1974,Mindthrust Bracers,Cloth,Armor,Rare
1975,Pysan's Old Greatsword,Sword,Weapon,Rare
1976,Slaghammer,Mace,Weapon,Rare
1978,Wolfclaw Gloves,Leather,Armor,Rare
1979,Wall of the Dead,Shield,Armor,Epic
1980,Underworld Band,Miscellaneous,Armor,Epic
1981,Icemail Jerkin,Mail,Armor,Epic
1982,Nightblade,Sword,Weapon,Epic
1986,Gutrender,Sword,Weapon,Uncommon
1987,Krazek's Fixed Pot,Quest,Quest,Common
1988,Chief Brigadier Gauntlets,Mail,Armor,Uncommon
1990,Ballast Maul,Mace,Weapon,Uncommon
1991,Goblin Power Shovel,Mace,Weapon,Uncommon
1992,Swampchill Fetish,Miscellaneous,Armor,Rare
1993,Ogremind Ring,Miscellaneous,Armor,Uncommon
1994,Ebonclaw Reaver,Axe,Weapon,Uncommon
1996,Voodoo Band,Miscellaneous,Armor,Uncommon
1997,Pressed Felt Robe,Cloth,Armor,Uncommon
1998,Bloodscalp Channeling Staff,Staff,Weapon,Uncommon
2000,Archeus,Sword,Weapon,Uncommon
2004,Grelin Whitebeard's Journal,Quest,Quest,Common
2005,The First Troll Legend,Quest,Quest,Common
2006,The Second Troll Legend,Quest,Quest,Common
2007,The Third Troll Legend,Quest,Quest,Common
2008,The Fourth Troll Legend,Quest,Quest,Common
2011,Twisted Sabre,Sword,Weapon,Rare
2013,Cryptbone Staff,Staff,Weapon,Uncommon
2014,Black Metal Greatsword,Sword,Weapon,Uncommon
2015,Black Metal War Axe,Axe,Weapon,Uncommon
2016,Dusty Chain Armor,Mail,Armor,Uncommon
2017,Glowing Leather Bracers,Leather,Armor,Uncommon
2018,Skeletal Longsword,Sword,Weapon,Uncommon
2020,Hollowfang Blade,Dagger,Weapon,Uncommon
2021,Green Carapace Shield,Shield,Armor,Uncommon
2024,Espadon,Sword,Weapon,Common
2025,Bearded Axe,Axe,Weapon,Common
2026,Rock Hammer,Mace,Weapon,Common
2027,Scimitar,Sword,Weapon,Common
2028,Hammer,Mace,Weapon,Common
2029,Cleaver,Axe,Weapon,Common
2030,Gnarled Staff,Staff,Weapon,Common
2032,Gallan Cuffs,Cloth,Armor,Uncommon
2033,Ambassador's Boots,Leather,Armor,Uncommon
2034,Scholarly Robes,Cloth,Armor,Uncommon
2035,Sword of the Night Sky,Sword,Weapon,Uncommon
2036,Dusty Mining Gloves,Leather,Armor,Rare
2037,Tunneler's Boots,Mail,Armor,Rare
2039,Plains Ring,Miscellaneous,Armor,Rare
2040,Troll Protector,Shield,Armor,Rare
2041,Tunic of Westfall,Leather,Armor,Rare
2042,Staff of Westfall,Staff,Weapon,Rare
2043,Ring of Forlorn Spirits,Miscellaneous,Armor,Rare
2044,Crescent of Forlorn Spirits,Axe,Weapon,Rare
2046,Bluegill Kukri,Sword,Weapon,Uncommon
2047,Anvilmar Hand Axe,Axe,Weapon,Common
2048,Anvilmar Hammer,Mace,Weapon,Common
2054,Trogg Hand Axe,Axe,Weapon,Common
2055,Small Wooden Hammer,Mace,Weapon,Common
2057,Pitted Defias Shortsword,Sword,Weapon,Common
2058,Kazon's Maul,Mace,Weapon,Uncommon
2059,Sentry Cloak,Cloth,Armor,Rare
2064,Trogg Club,Mace,Weapon,Common
2065,Rockjaw Blade,Sword,Weapon,Common
2066,Skull Hatchet,Axe,Weapon,Common
2067,Frostbit Staff,Staff,Weapon,Common
2069,Black Bear Hide Vest,Leather,Armor,Common
2070,Darnassian Bleu,Food & Drink,Consumable,Common
2072,Dwarven Magestaff,Staff,Weapon,Uncommon
2073,Dwarven Hatchet,Axe,Weapon,Uncommon
2074,Solid Shortblade,Sword,Weapon,Uncommon
2075,Heavy Mace,Mace,Weapon,Uncommon
2077,Magician Staff,Staff,Weapon,Uncommon
2078,Northern Shortsword,Sword,Weapon,Uncommon
2079,Sergeant's Warhammer,Mace,Weapon,Uncommon
2080,Hillborne Axe,Axe,Weapon,Uncommon
2082,Wizbang's Gunnysack,Bag,Container,Common
2084,Darksteel Bastard Sword,Sword,Weapon,Uncommon
2085,Chunk of Flesh,Junk,Miscellaneous,Poor
2087,Hard Crawler Carapace,Leather,Armor,Uncommon
2088,Long Crawler Limb,Dagger,Weapon,Uncommon
2089,Scrimshaw Dagger,Dagger,Weapon,Uncommon
2091,Magic Dust,Other,Consumable,Common
2092,Worn Dagger,Dagger,Weapon,Common
2098,Double-Barreled Shotgun,Gun,Weapon,Rare
2099,Dwarven Hand Cannon,Gun,Weapon,Epic
2100,Precisely Calibrated Boomstick,Gun,Weapon,Epic
2101,Light Quiver,Bag,Container,Common
2102,Small Ammo Pouch,Bag,Container,Common
2105,Thug Shirt,Miscellaneous,Armor,Uncommon
2108,Frostmane Leather Vest,Leather,Armor,Common
2109,Frostmane Chain Vest,Mail,Armor,Common
2110,Light Magesmith Robe,Cloth,Armor,Common
2112,Lumberjack Jerkin,Leather,Armor,Common
2113,Calor's Note,Quest,Quest,Common
2114,Snowy Robe,Cloth,Armor,Common
2117,Thin Cloth Shoes,Cloth,Armor,Common
2119,Thin Cloth Gloves,Cloth,Armor,Common
2120,Thin Cloth Pants,Cloth,Armor,Common
2121,Thin Cloth Armor,Cloth,Armor,Common
2122,Cracked Leather Belt,Leather,Armor,Common
2123,Cracked Leather Boots,Leather,Armor,Common
2124,Cracked Leather Bracers,Leather,Armor,Common
2125,Cracked Leather Gloves,Leather,Armor,Common
2126,Cracked Leather Pants,Leather,Armor,Common
2127,Cracked Leather Vest,Leather,Armor,Common
2129,Large Round Shield,Shield,Armor,Common
2130,Club,Mace,Weapon,Common
2131,Shortsword,Sword,Weapon,Common
2132,Short Staff,Staff,Weapon,Common
2133,Small Shield,Shield,Armor,Common
2134,Hand Axe,Axe,Weapon,Common
2136,Conjured Purified Water,Food & Drink,Consumable,Common
2137,Whittling Knife,Dagger,Weapon,Common
2138,Sharpened Letter Opener,Dagger,Weapon,Poor
2139,Dirk,Dagger,Weapon,Common
2140,Carving Knife,Dagger,Weapon,Uncommon
2141,Cuirboulli Vest,Leather,Armor,Common
2142,Cuirboulli Belt,Leather,Armor,Common
2143,Cuirboulli Boots,Leather,Armor,Common
2144,Cuirboulli Bracers,Leather,Armor,Common
2145,Cuirboulli Gloves,Leather,Armor,Common
2146,Cuirboulli Pants,Leather,Armor,Common
2148,Polished Scale Belt,Mail,Armor,Common
2149,Polished Scale Boots,Mail,Armor,Common
2150,Polished Scale Bracers,Mail,Armor,Common
2151,Polished Scale Gloves,Mail,Armor,Common
2152,Polished Scale Leggings,Mail,Armor,Common
2153,Polished Scale Vest,Mail,Armor,Common
2154,The Story of Morgan Ladimore,Junk,Miscellaneous,Poor
2156,Padded Boots,Cloth,Armor,Common
2158,Padded Gloves,Cloth,Armor,Common
2159,Padded Pants,Cloth,Armor,Common
2160,Padded Armor,Cloth,Armor,Common
2161,Book from Sven's Farm,Quest,Quest,Common
2162,Sarah's Ring,Quest,Quest,Common
2163,Shadowblade,Dagger,Weapon,Epic
2164,Gut Ripper,Dagger,Weapon,Epic
2165,Old Blanchy's Blanket,Cloth,Armor,Common
2166,Foreman's Leggings,Mail,Armor,Rare
2167,Foreman's Gloves,Leather,Armor,Rare
2168,Corpse Rompers,Cloth,Armor,Rare
2169,Buzzer Blade,Dagger,Weapon,Rare
2172,Rustic Belt,Mail,Armor,Common
2173,Old Leather Belt,Leather,Armor,Common
2175,Shadowhide Battle Axe,Axe,Weapon,Uncommon
2186,Outfitter Gloves,Leather,Armor,Common
2187,A Stack of Letters,Quest,Quest,Common
2188,A Letter to Grelin Whitebeard,Quest,Quest,Common
2194,Diamond Hammer,Mace,Weapon,Rare
2195,Anvilmar Knife,Dagger,Weapon,Common
2203,Brashclaw's Chopper,Axe,Weapon,Uncommon
2204,Brashclaw's Skewer,Sword,Weapon,Uncommon
2205,Duskbringer,Sword,Weapon,Rare
2207,Jambiya,Dagger,Weapon,Common
2208,Poniard,Dagger,Weapon,Common
2209,Kris,Dagger,Weapon,Common
2210,Battered Buckler,Shield,Armor,Poor
2211,Bent Large Shield,Shield,Armor,Poor
2212,Cracked Buckler,Shield,Armor,Poor
2213,Worn Large Shield,Shield,Armor,Poor
2214,Wooden Buckler,Shield,Armor,Poor
2215,Wooden Shield,Shield,Armor,Poor
2216,Simple Buckler,Shield,Armor,Poor
2217,Rectangular Shield,Shield,Armor,Poor
2218,Craftsman's Dagger,Dagger,Weapon,Uncommon
2219,Small Round Shield,Shield,Armor,Poor
2220,Box Shield,Shield,Armor,Poor
2221,Targe Shield,Shield,Armor,Poor
2222,Tower Shield,Shield,Armor,Poor
2223,The Collector's Schedule,Quest,Quest,Common
2224,Militia Dagger,Dagger,Weapon,Common
2225,Sharp Kitchen Knife,Dagger,Weapon,Common
2226,Ogremage Staff,Staff,Weapon,Uncommon
2227,Heavy Ogre War Axe,Axe,Weapon,Uncommon
2230,Gloves of Brawn,Plate,Armor,Uncommon
2231,Inferno Robe,Cloth,Armor,Uncommon
2232,Dark Runner Boots,Cloth,Armor,Uncommon
2233,Shadow Weaver Leggings,Leather,Armor,Uncommon
2234,Nightwalker Armor,Cloth,Armor,Uncommon
2235,Brackclaw,Dagger,Weapon,Uncommon
2236,Blackfang,Dagger,Weapon,Rare
2237,Patched Pants,Leather,Armor,Uncommon
2238,Urchin's Pants,Cloth,Armor,Uncommon
2239,The Collector's Ring,Quest,Quest,Common
2240,Rugged Cape,Cloth,Armor,Common
2241,Desperado Cape,Cloth,Armor,Uncommon
2243,Hand of Edward the Odd,Mace,Weapon,Epic
2244,Krol Blade,Sword,Weapon,Epic
2245,Helm of Narv,Mail,Armor,Epic
2246,Myrmidon's Signet,Miscellaneous,Armor,Epic
2249,Militia Buckler,Shield,Armor,Uncommon
2250,Dusky Crab Cakes,Quest,Quest,Common
2251,Gooey Spider Leg,Cooking,Tradeskill,Common
2252,Miscellaneous Goblin Supplies,Quest,Quest,Common
2254,Icepane Warhammer,Mace,Weapon,Uncommon
2256,Skeletal Club,Mace,Weapon,Rare
2257,Frostmane Staff,Staff,Weapon,Common
2258,Frostmane Shortsword,Sword,Weapon,Common
2259,Frostmane Club,Mace,Weapon,Common
2260,Frostmane Hand Axe,Axe,Weapon,Common
2262,Mark of Kern,Miscellaneous,Armor,Rare
2263,Phytoblade,Sword,Weapon,Uncommon
2264,Mantle of Thieves,Leather,Armor,Rare
2265,Stonesplinter Axe,Axe,Weapon,Uncommon
2266,Stonesplinter Dagger,Dagger,Weapon,Uncommon
2267,Stonesplinter Mace,Mace,Weapon,Uncommon
2268,Stonesplinter Blade,Sword,Weapon,Common
2271,Staff of the Blessed Seer,Staff,Weapon,Rare
2273,Guerrilla Armor,Mail,Armor,Uncommon
2274,Sapper's Gloves,Mail,Armor,Uncommon
2276,Swampwalker Boots,Leather,Armor,Rare
2277,Necromancer Leggings,Cloth,Armor,Rare
2278,Forest Tracker Epaulets,Leather,Armor,Rare
2280,Kam's Walking Stick,Staff,Weapon,Rare
2281,Rodentia Flint Axe,Axe,Weapon,Uncommon
2282,Rodentia Shortsword,Sword,Weapon,Common
2283,Rat Cloth Belt,Cloth,Armor,Uncommon
2284,Rat Cloth Cloak,Cloth,Armor,Uncommon
2287,Haunch of Meat,Food & Drink,Consumable,Common
2288,Conjured Fresh Water,Food & Drink,Consumable,Common
2289,Scroll of Strength II,Other,Consumable,Common
2290,Scroll of Intellect II,Other,Consumable,Common
2291,Kang the Decapitator,Axe,Weapon,Epic
2292,Necrology Robes,Cloth,Armor,Rare
2295,Large Boar Tusk,Junk,Miscellaneous,Poor
2296,Great Goretusk Snout,Junk,Miscellaneous,Poor
2299,Burning War Axe,Axe,Weapon,Rare
2300,Embossed Leather Vest,Leather,Armor,Uncommon
2302,Handstitched Leather Boots,Leather,Armor,Common
2303,Handstitched Leather Pants,Leather,Armor,Common
2304,Light Armor Kit,Misc,Item Enhancement,Common
2307,Fine Leather Boots,Leather,Armor,Uncommon
2308,Fine Leather Cloak,Cloth,Armor,Uncommon
2309,Embossed Leather Boots,Leather,Armor,Uncommon
2310,Embossed Leather Cloak,Cloth,Armor,Uncommon
2311,White Leather Jerkin,Leather,Armor,Uncommon
2312,Fine Leather Gloves,Leather,Armor,Uncommon
2313,Medium Armor Kit,Misc,Item Enhancement,Common
2314,Toughened Leather Armor,Leather,Armor,Rare
2315,Dark Leather Boots,Leather,Armor,Uncommon
2316,Dark Leather Cloak,Cloth,Armor,Uncommon
2317,Dark Leather Tunic,Leather,Armor,Uncommon
2318,Light Leather,Leather,Tradeskill,Common
2319,Medium Leather,Leather,Tradeskill,Common
2320,Coarse Thread,Cloth,Tradeskill,Common
2321,Fine Thread,Cloth,Tradeskill,Common
2324,Bleach,Other,Tradeskill,Common
2325,Black Dye,Other,Tradeskill,Common
2326,Ivy-Weave Bracers,Cloth,Armor,Common
2327,Sturdy Leather Bracers,Leather,Armor,Common
2361,Battleworn Bludgeon,Mace,Weapon,Common
2362,Worn Wooden Shield,Shield,Armor,Common
2364,Woven Vest,Cloth,Armor,Common
2366,Woven Pants,Cloth,Armor,Common
2367,Woven Boots,Cloth,Armor,Common
2369,Woven Gloves,Cloth,Armor,Common
2370,Battered Leather Harness,Leather,Armor,Common
2371,Battered Leather Belt,Leather,Armor,Common
2372,Battered Leather Pants,Leather,Armor,Common
2373,Battered Leather Boots,Leather,Armor,Common
2374,Battered Leather Bracers,Leather,Armor,Common
2375,Battered Leather Gloves,Leather,Armor,Common
2376,Worn Heater Shield,Shield,Armor,Common
2378,Skeleton Finger,Quest,Quest,Common
2379,Tarnished Chain Vest,Mail,Armor,Common
2380,Tarnished Chain Belt,Mail,Armor,Common
2381,Tarnished Chain Leggings,Mail,Armor,Common
2382,The Embalmer's Heart,Quest,Quest,Common
2383,Tarnished Chain Boots,Mail,Armor,Common
2384,Tarnished Chain Bracers,Mail,Armor,Common
2385,Tarnished Chain Gloves,Mail,Armor,Common
2386,Rusted Chain Vest,Mail,Armor,Common
2387,Rusted Chain Belt,Mail,Armor,Common
2388,Rusted Chain Leggings,Mail,Armor,Common
2389,Rusted Chain Boots,Mail,Armor,Common
2390,Rusted Chain Bracers,Mail,Armor,Common
2391,Rusted Chain Gloves,Mail,Armor,Common
2392,Light Mail Armor,Mail,Armor,Common
2393,Light Mail Belt,Mail,Armor,Common
2394,Light Mail Leggings,Mail,Armor,Common
2395,Light Mail Boots,Mail,Armor,Common
2396,Light Mail Bracers,Mail,Armor,Common
2397,Light Mail Gloves,Mail,Armor,Common
2398,Light Chain Armor,Mail,Armor,Common
2399,Light Chain Belt,Mail,Armor,Common
2400,Light Chain Leggings,Mail,Armor,Common
2401,Light Chain Boots,Mail,Armor,Common
2402,Light Chain Bracers,Mail,Armor,Common
2403,Light Chain Gloves,Mail,Armor,Common
2406,Pattern: Fine Leather Boots,Leatherworking,Recipe,Uncommon
2407,Pattern: White Leather Jerkin,Leatherworking,Recipe,Uncommon
2408,Pattern: Fine Leather Gloves,Leatherworking,Recipe,Uncommon
2409,Pattern: Dark Leather Tunic,Leatherworking,Recipe,Uncommon
2411,Black Stallion Bridle,Mount,Miscellaneous,Rare
2414,Pinto Bridle,Mount,Miscellaneous,Rare
2417,Augmented Chain Vest,Mail,Armor,Common
2418,Augmented Chain Leggings,Mail,Armor,Common
2419,Augmented Chain Belt,Mail,Armor,Common
2420,Augmented Chain Boots,Mail,Armor,Common
2421,Augmented Chain Bracers,Mail,Armor,Common
2422,Augmented Chain Gloves,Mail,Armor,Common
2423,Brigandine Vest,Mail,Armor,Common
2424,Brigandine Belt,Mail,Armor,Common
2425,Brigandine Leggings,Mail,Armor,Common
2426,Brigandine Boots,Mail,Armor,Common
2427,Brigandine Bracers,Mail,Armor,Common
2428,Brigandine Gloves,Mail,Armor,Common
2429,Russet Vest,Cloth,Armor,Common
2431,Russet Pants,Cloth,Armor,Common
2432,Russet Boots,Cloth,Armor,Common
2434,Russet Gloves,Cloth,Armor,Common
2435,Embroidered Armor,Cloth,Armor,Common
2437,Embroidered Pants,Cloth,Armor,Common
2438,Embroidered Boots,Cloth,Armor,Common
2440,Embroidered Gloves,Cloth,Armor,Common
2442,Reinforced Targe,Shield,Armor,Common
2445,Large Metal Shield,Shield,Armor,Common
2446,Kite Shield,Shield,Armor,Common
2447,Peacebloom,Herb,Tradeskill,Common
2448,Heavy Pavise,Shield,Armor,Common
2449,Earthroot,Herb,Tradeskill,Common
2450,Briarthorn,Herb,Tradeskill,Common
2451,Crested Heater Shield,Shield,Armor,Common
2452,Swiftthistle,Herb,Tradeskill,Common
2453,Bruiseweed,Herb,Tradeskill,Common
2454,Elixir of Lion's Strength,Elixirs,Consumable,Common
2455,Minor Mana Potion,Potions,Consumable,Common
2456,Minor Rejuvenation Potion,Potions,Consumable,Common
2457,Elixir of Minor Agility,Elixirs,Consumable,Common
2458,Elixir of Minor Fortitude,Elixirs,Consumable,Common
2459,Swiftness Potion,Potions,Consumable,Common
2460,Elixir of Tongues,Other,Miscellaneous,Common
2463,Studded Doublet,Leather,Armor,Common
2464,Studded Belt,Leather,Armor,Common
2465,Studded Pants,Leather,Armor,Common
2466,Skullsplitter Fetish,Quest,Quest,Common
2467,Studded Boots,Leather,Armor,Common
2468,Studded Bracers,Leather,Armor,Common
2469,Studded Gloves,Leather,Armor,Common
2470,Reinforced Leather Vest,Leather,Armor,Common
2471,Reinforced Leather Belt,Leather,Armor,Common
2472,Reinforced Leather Pants,Leather,Armor,Common
2473,Reinforced Leather Boots,Leather,Armor,Common
2474,Reinforced Leather Bracers,Leather,Armor,Common
2475,Reinforced Leather Gloves,Leather,Armor,Common
2476,Chilled Basilisk Haunch,Quest,Quest,Common
2477,Ravager's Skull,Quest,Quest,Common
2479,Broad Axe,Axe,Weapon,Common
2480,Large Club,Mace,Weapon,Common
2488,Gladius,Sword,Weapon,Common
2489,Two-Handed Sword,Sword,Weapon,Common
2490,Tomahawk,Axe,Weapon,Common
2491,Large Axe,Axe,Weapon,Common
2492,Cudgel,Mace,Weapon,Common
2493,Wooden Mallet,Mace,Weapon,Common
2494,Stiletto,Dagger,Weapon,Common
2495,Walking Stick,Staff,Weapon,Common
2504,Worn Shortbow,Bow,Weapon,Common
